transaction_id,purchase_order_id,invoice_id,vendor_id,approver_employee_id,transaction_date,transaction_amount_inr,currency,payment_method,payment_reference,payment_status,payment_bank,department,branch,created_at,updated_at
TXN-001719,PO-2023-000392,INV-2023-000783,VEN-100421,EMP-20037,2023-08-09,201308.22,INR,IMPS,PAYREF000110467,Reversed,SBI,Procurement,Mumbai,2023-08-09T18:07:27,2023-08-11T07:07:27
TXN-001720,PO-2023-001948,INV-2023-002538,VEN-100659,EMP-20102,2023-08-10,639771.99,INR,IMPS,PAYREF000104621,Completed,ICICI Bank,Procurement,Hyderabad,2023-08-10T12:31:31,2023-08-11T06:31:31
TXN-001721,PO-2023-001145,INV-2023-001635,VEN-100722,EMP-20118,2023-08-10,711775.60,INR,IMPS,PAYREF000103381,Completed,HSBC,Admin,Chennai,2023-08-10T16:47:38,2023-08-11T15:47:38
TXN-001722,PO-2023-000016,INV-2023-000032,VEN-100321,EMP-20104,2023-08-11,115170.74,INR,NEFT,TXNREF000114716,Completed,Axis Bank,IT,Mumbai,2023-08-11T16:06:59,2023-08-12T20:06:59
TXN-001723,PO-2023-001981,INV-2023-002580,VEN-100494,EMP-20127,2023-08-12,155464.09,INR,NEFT,PAYREF000111390,Completed,HSBC,Procurement,Delhi,2023-08-12T17:12:28,2023-08-14T04:12:28
TXN-001724,PO-2023-000213,INV-2023-000423,VEN-100439,EMP-20007,2023-08-12,59161.40,INR,IMPS,TXNREF000105904,Completed,HDFC Bank,IT,Gurugram,2023-08-12T12:00:40,2023-08-13T23:00:40
TXN-001725,PO-2023-000658,INV-2023-001109,VEN-100576,EMP-20135,2023-08-13,22522.82,INR,NEFT,TXNREF000109093,Completed,HSBC,Admin,Hyderabad,2023-08-13T14:38:14,2023-08-14T08:38:14
TXN-001726,PO-2023-000251,INV-2023-000499,VEN-100388,EMP-20069,2023-08-13,62589.44,INR,NEFT,PAYREF000111893,Completed,Standard Chartered,Legal,Hyderabad,2023-08-13T09:07:09,2023-08-15T02:07:09
TXN-001727,PO-2023-000493,INV-2023-000907,VEN-100351,EMP-20037,2023-08-13,28596.23,INR,RTGS,TXNREF000114804,Completed,HSBC,Operations,Hyderabad,2023-08-13T17:40:38,2023-08-14T02:40:38
TXN-001728,PO-2023-000918,INV-2023-001393,VEN-100377,EMP-20096,2023-08-14,153348.12,INR,IMPS,TXNREF000108620,Completed,SBI,Procurement,Gurugram,2023-08-14T16:35:16,2023-08-14T19:35:16
TXN-001729,PO-2023-000886,INV-2023-001361,VEN-100428,EMP-20074,2023-08-14,53764.68,INR,NEFT,UTR000107522,Completed,Axis Bank,Procurement,Bengaluru,2023-08-14T17:02:33,2023-08-16T10:02:33
TXN-001730,PO-2023-000611,INV-2023-001052,VEN-100366,EMP-20001,2023-08-14,611061.91,INR,RTGS,UTR000101039,Completed,HDFC Bank,Legal,Noida,2023-08-14T18:08:13,2023-08-14T22:08:13
TXN-001731,PO-2023-000611,INV-2023-001052,VEN-100366,EMP-20116,2023-08-14,302691.95,INR,NEFT,TXNREF000109340,Failed,Standard Chartered,Legal,Noida,2023-08-14T18:17:43,2023-08-14T18:17:43
TXN-001732,PO-2023-001145,INV-2023-001635,VEN-100722,EMP-20111,2023-08-14,219139.71,INR,NEFT,UTR000110096,Completed,SBI,Admin,Delhi,2023-08-14T12:03:11,2023-08-15T03:03:11
TXN-001733,PO-2023-000611,INV-2023-001052,VEN-100366,EMP-20098,2023-08-14,227802.98,INR,NEFT,UTR000109885,Pending,ICICI Bank,Legal,Hyderabad,2023-08-14T16:02:39,2023-08-14T16:02:39
TXN-001734,PO-2023-001100,INV-2023-001588,VEN-100514,EMP-20123,2023-08-15,295989.76,INR,NEFT,UTR000102545,Completed,SBI,Procurement,Hyderabad,2023-08-15T17:31:12,2023-08-16T07:31:12
TXN-001735,PO-2023-000311,INV-2023-000615,VEN-100321,EMP-20119,2023-08-16,5697666.50,INR,RTGS,TXNREF000113757,Completed,HDFC Bank,Operations,Delhi,2023-08-16T16:31:04,2023-08-18T06:31:04
TXN-001736,PO-2023-001184,INV-2023-001668,VEN-100617,EMP-20077,2023-08-17,657570.40,INR,IMPS,TXNREF000100349,Completed,SBI,Operations,Noida,2023-08-17T09:06:24,2023-08-17T13:06:24
TXN-001737,PO-2023-000055,INV-2023-000099,VEN-100359,EMP-20005,2023-08-17,72874.20,INR,IMPS,UTR000105995,Completed,ICICI Bank,Procurement,Chennai,2023-08-17T10:30:19,2023-08-18T11:30:19
TXN-001738,PO-2023-000827,INV-2023-001297,VEN-100480,EMP-20080,2023-08-17,568678.86,INR,Wire Transfer,PAYREF000107332,Completed,SBI,Admin,Chennai,2023-08-17T17:10:11,2023-08-18T05:10:11
TXN-001739,PO-2023-000251,INV-2023-000499,VEN-100388,EMP-20126,2023-08-18,47714.66,INR,Wire Transfer,PAYREF000112962,Completed,Standard Chartered,Legal,Bengaluru,2023-08-18T16:52:04,2023-08-20T07:52:04
TXN-001740,PO-2023-000611,INV-2023-001052,VEN-100366,EMP-20084,2023-08-18,349061.56,INR,IMPS,TXNREF000112242,Completed,Kotak Mahindra Bank,Legal,Pune,2023-08-18T15:38:37,2023-08-20T05:38:37
TXN-001741,PO-2023-000839,INV-2023-001309,VEN-100293,EMP-20049,2023-08-19,202576.76,INR,Wire Transfer,UTR000108292,Completed,SBI,Operations,Chennai,2023-08-19T17:51:44,2023-08-20T10:51:44
TXN-001742,PO-2023-001958,INV-2023-002549,VEN-100426,EMP-20004,2023-08-20,433784.95,INR,RTGS,PAYREF000114162,Completed,Kotak Mahindra Bank,Procurement,Chennai,2023-08-20T14:28:14,2023-08-21T02:28:14
TXN-001743,PO-2023-001145,INV-2023-001635,VEN-100722,EMP-20125,2023-08-20,495405.11,INR,NEFT,TXNREF000107929,Completed,HDFC Bank,Admin,Mumbai,2023-08-20T17:00:19,2023-08-21T14:00:19
TXN-001744,PO-2023-000213,INV-2023-000423,VEN-100439,EMP-20111,2023-08-20,99449.05,INR,RTGS,PAYREF000101863,Completed,Kotak Mahindra Bank,IT,Chennai,2023-08-20T09:45:27,2023-08-22T06:45:27
TXN-001745,PO-2023-000213,INV-2023-000423,VEN-100439,EMP-20089,2023-08-20,99449.05,INR,IMPS,PAYREF000115948,Completed,Axis Bank,IT,Mumbai,2023-08-20T10:56:41,2023-08-22T02:56:41
TXN-001746,PO-2023-000587,INV-2023-001017,VEN-100729,EMP-20053,2023-08-21,198025.69,INR,NEFT,UTR000108657,Completed,SBI,Procurement,Chennai,2023-08-21T09:10:20,2023-08-21T18:10:20
TXN-001747,PO-2023-000692,INV-2023-001150,VEN-100449,EMP-20042,2023-08-21,1829396.92,INR,NEFT,UTR000107648,Completed,ICICI Bank,Procurement,Delhi,2023-08-21T18:46:04,2023-08-23T08:46:04
TXN-001748,PO-2023-000392,INV-2023-000783,VEN-100421,EMP-20105,2023-08-21,354499.38,INR,IMPS,TXNREF000100802,Completed,HSBC,Procurement,Pune,2023-08-21T12:35:26,2023-08-22T07:35:26
TXN-001749,PO-2023-001608,INV-2023-002149,VEN-100732,EMP-20106,2023-08-21,342246.30,INR,NEFT,UTR000101144,Pending,SBI,Admin,Gurugram,2023-08-21T14:50:30,2023-08-21T14:50:30
TXN-001750,PO-2023-001981,INV-2023-002580,VEN-100494,EMP-20114,2023-08-21,441274.25,INR,IMPS,PAYREF000100897,Completed,Axis Bank,Procurement,Gurugram,2023-08-21T11:17:08,2023-08-21T13:17:08
TXN-001751,PO-2023-000213,INV-2023-000423,VEN-100439,EMP-20028,2023-08-22,41303.44,INR,NEFT,TXNREF000108170,Completed,SBI,IT,Hyderabad,2023-08-22T09:06:20,2023-08-22T14:06:20
TXN-001752,PO-2023-000113,INV-2023-000218,VEN-100707,EMP-20036,2023-08-22,320588.99,INR,IMPS,TXNREF000107713,Completed,ICICI Bank,Procurement,Chennai,2023-08-22T15:47:04,2023-08-24T07:47:04
TXN-001753,PO-2023-000587,INV-2023-001017,VEN-100729,EMP-20123,2023-08-22,368755.51,INR,NEFT,PAYREF000100208,Completed,ICICI Bank,Procurement,Hyderabad,2023-08-22T11:19:44,2023-08-24T09:19:44
TXN-001754,PO-2023-000099,INV-2023-000188,VEN-100527,EMP-20099,2023-08-23,523184.18,INR,RTGS,PAYREF000115180,Completed,SBI,Operations,Hyderabad,2023-08-23T17:14:11,2023-08-25T02:14:11
TXN-001755,PO-2023-001981,INV-2023-002580,VEN-100494,EMP-20033,2023-08-24,208061.70,INR,NEFT,PAYREF000113712,Completed,Standard Chartered,Procurement,Hyderabad,2023-08-24T18:51:11,2023-08-25T22:51:11
TXN-001756,PO-2023-000692,INV-2023-001150,VEN-100449,EMP-20081,2023-08-25,1687897.88,INR,UPI,UTR000116025,Completed,SBI,Procurement,Bengaluru,2023-08-25T13:02:30,2023-08-27T09:02:30
TXN-001757,PO-2023-001929,INV-2023-002519,VEN-100550,EMP-20106,2023-08-25,270420.51,INR,RTGS,PAYREF000107692,Completed,SBI,Legal,Bengaluru,2023-08-25T15:31:02,2023-08-27T00:31:02
TXN-001758,PO-2023-000886,INV-2023-001361,VEN-100428,EMP-20058,2023-08-26,67354.15,INR,RTGS,UTR000115638,Completed,HDFC Bank,Procurement,Hyderabad,2023-08-26T17:31:01,2023-08-27T12:31:01
TXN-001759,PO-2023-000886,INV-2023-001361,VEN-100428,EMP-20088,2023-08-27,115646.22,INR,RTGS,TXNREF000101956,Completed,HSBC,Procurement,Chennai,2023-08-27T15:33:59,2023-08-29T00:33:59
TXN-001760,PO-2023-000582,INV-2023-001009,VEN-100545,EMP-20052,2023-08-27,1204864.30,INR,NEFT,TXNREF000115992,Completed,Kotak Mahindra Bank,Operations,Hyderabad,2023-08-27T16:03:34,2023-08-28T13:03:34
TXN-001761,PO-2023-001184,INV-2023-001667,VEN-100617,EMP-20123,2023-08-27,191705.01,INR,RTGS,PAYREF000109154,Completed,ICICI Bank,Operations,Pune,2023-08-27T17:16:20,2023-08-28T08:16:20
TXN-001762,PO-2023-000113,INV-2023-000217,VEN-100707,EMP-20014,2023-08-27,335544.69,INR,IMPS,PAYREF000107604,Completed,Standard Chartered,Procurement,Pune,2023-08-27T10:20:12,2023-08-29T01:20:12
TXN-001763,PO-2023-000587,INV-2023-001017,VEN-100729,EMP-20081,2023-08-28,126287.33,INR,RTGS,TXNREF000108804,Completed,Kotak Mahindra Bank,Procurement,Noida,2023-08-28T14:38:53,2023-08-29T22:38:53
TXN-001764,PO-2023-000213,INV-2023-000423,VEN-100439,EMP-20126,2023-08-28,61502.66,INR,NEFT,TXNREF000109808,Completed,Kotak Mahindra Bank,IT,Noida,2023-08-28T11:21:52,2023-08-30T06:21:52
TXN-001765,PO-2023-001958,INV-2023-002549,VEN-100426,EMP-20121,2023-08-29,834105.77,INR,RTGS,TXNREF000105430,Completed,HSBC,Procurement,Mumbai,2023-08-29T18:28:43,2023-08-30T02:28:43
TXN-001766,PO-2023-000099,INV-2023-000188,VEN-100527,EMP-20098,2023-08-30,1157769.43,INR,IMPS,UTR000102664,Pending,SBI,Operations,Noida,2023-08-30T09:10:23,2023-08-30T09:10:23
TXN-001767,PO-2023-000918,INV-2023-001393,VEN-100377,EMP-20129,2023-08-31,449380.06,INR,RTGS,UTR000100776,Completed,SBI,Procurement,Hyderabad,2023-08-31T18:15:32,2023-09-02T07:15:32
TXN-001768,PO-2023-000251,INV-2023-000499,VEN-100388,EMP-20052,2023-08-31,35579.75,INR,RTGS,PAYREF000104615,Completed,HDFC Bank,Legal,Bengaluru,2023-08-31T09:26:06,2023-09-01T07:26:06
TXN-001769,PO-2023-001958,INV-2023-002549,VEN-100426,EMP-20102,2023-09-02,301126.67,INR,UPI,TXNREF000111949,Completed,SBI,Procurement,Pune,2023-09-02T16:59:31,2023-09-03T10:59:31
TXN-001770,PO-2023-000692,INV-2023-001150,VEN-100449,EMP-20031,2023-09-02,1459046.68,INR,NEFT,TXNREF000108377,Completed,SBI,Procurement,Chennai,2023-09-02T09:52:54,2023-09-03T06:52:54
TXN-001771,PO-2023-000042,INV-2023-000076,VEN-100543,EMP-20129,2023-09-02,341618.06,INR,RTGS,TXNREF000110895,Pending,ICICI Bank,Procurement,Bengaluru,2023-09-02T12:47:40,2023-09-02T12:47:40
TXN-001772,PO-2023-000587,INV-2023-001017,VEN-100729,EMP-20122,2023-09-02,205225.45,INR,IMPS,UTR000114071,Completed,SBI,Procurement,Hyderabad,2023-09-02T10:39:56,2023-09-03T12:39:56
TXN-001773,PO-2023-000918,INV-2023-001393,VEN-100377,EMP-20017,2023-09-02,173189.45,INR,RTGS,TXNREF000106087,Completed,Kotak Mahindra Bank,Procurement,Gurugram,2023-09-02T12:06:58,2023-09-04T08:06:58
TXN-001774,PO-2023-000493,INV-2023-000907,VEN-100351,EMP-20014,2023-09-03,31251.82,INR,NEFT,PAYREF000113507,Completed,Axis Bank,Operations,Mumbai,2023-09-03T12:52:03,2023-09-04T23:52:03
TXN-001775,PO-2023-000692,INV-2023-001150,VEN-100449,EMP-20127,2023-09-04,3033686.21,INR,NEFT,UTR000101786,Completed,HDFC Bank,Procurement,Delhi,2023-09-04T11:25:52,2023-09-06T08:25:52
TXN-001776,PO-2023-001411,INV-2023-001935,VEN-100235,EMP-20102,2023-09-04,393600.68,INR,NEFT,UTR000111296,Completed,Kotak Mahindra Bank,Legal,Delhi,2023-09-04T10:30:26,2023-09-05T23:30:26
TXN-001777,PO-2023-000159,INV-2023-000310,VEN-100244,EMP-20101,2023-09-04,30301.41,INR,Wire Transfer,PAYREF000114747,Completed,HDFC Bank,Operations,Mumbai,2023-09-04T14:22:21,2023-09-05T15:22:21
TXN-001778,PO-2023-001981,INV-2023-002580,VEN-100494,EMP-20077,2023-09-05,289573.02,INR,IMPS,TXNREF000113873,Completed,HDFC Bank,Procurement,Pune,2023-09-05T13:36:05,2023-09-07T06:36:05
TXN-001779,PO-2023-000113,INV-2023-000217,VEN-100707,EMP-20060,2023-09-05,657831.77,INR,NEFT,TXNREF000104354,Completed,HDFC Bank,Procurement,Mumbai,2023-09-05T15:29:45,2023-09-06T21:29:45
TXN-001780,PO-2023-001184,INV-2023-001667,VEN-100617,EMP-20105,2023-09-05,384851.33,INR,NEFT,UTR000114128,Completed,Kotak Mahindra Bank,Operations,Bengaluru,2023-09-05T17:40:06,2023-09-07T01:40:06
TXN-001781,PO-2023-000167,INV-2023-000321,VEN-100356,EMP-20131,2023-09-06,81488.83,INR,NEFT,UTR000115447,Completed,HDFC Bank,Legal,Delhi,2023-09-06T14:39:31,2023-09-08T01:39:31
TXN-001782,PO-2023-001184,INV-2023-001667,VEN-100617,EMP-20120,2023-09-06,342259.53,INR,IMPS,PAYREF000109218,Pending,Kotak Mahindra Bank,Operations,Mumbai,2023-09-06T16:23:06,2023-09-06T16:23:06
TXN-001783,PO-2023-000392,INV-2023-000782,VEN-100421,EMP-20005,2023-09-06,230859.76,INR,RTGS,TXNREF000110659,Completed,HDFC Bank,Procurement,Noida,2023-09-06T16:01:58,2023-09-08T15:01:58
TXN-001784,PO-2023-000493,INV-2023-000907,VEN-100351,EMP-20049,2023-09-07,36871.69,INR,RTGS,UTR000106723,Completed,Axis Bank,Operations,Hyderabad,2023-09-07T10:05:11,2023-09-09T09:05:11
TXN-001785,PO-2023-000152,INV-2023-000296,VEN-100391,EMP-20053,2023-09-08,65234.22,INR,Wire Transfer,TXNREF000104731,Completed,HSBC,Admin,Chennai,2023-09-08T10:27:46,2023-09-10T03:27:46
TXN-001786,PO-2023-000658,INV-2023-001109,VEN-100576,EMP-20058,2023-09-08,12692.09,INR,UPI,PAYREF000106804,Completed,SBI,Admin,Noida,2023-09-08T16:17:56,2023-09-09T05:17:56
TXN-001787,PO-2023-000493,INV-2023-000907,VEN-100351,EMP-20072,2023-09-08,56024.02,INR,NEFT,PAYREF000110195,Completed,Kotak Mahindra Bank,Operations,Mumbai,2023-09-08T09:37:05,2023-09-09T04:37:05
TXN-001788,PO-2023-001294,INV-2023-001793,VEN-100543,EMP-20114,2023-09-09,530578.24,INR,Wire Transfer,PAYREF000103050,Completed,HSBC,Procurement,Bengaluru,2023-09-09T12:23:23,2023-09-10T10:23:23
TXN-001789,PO-2023-000251,INV-2023-000499,VEN-100388,EMP-20007,2023-09-09,53288.20,INR,IMPS,PAYREF000107254,Completed,ICICI Bank,Legal,Hyderabad,2023-09-09T12:13:11,2023-09-09T13:13:11
TXN-001790,PO-2023-000122,INV-2023-000237,VEN-100646,EMP-20125,2023-09-10,49067.23,INR,IMPS,TXNREF000111372,Completed,HSBC,Procurement,Mumbai,2023-09-10T18:23:40,2023-09-11T12:23:40
TXN-001791,PO-2023-001184,INV-2023-001667,VEN-100617,EMP-20127,2023-09-10,355368.89,INR,RTGS,TXNREF000106847,Completed,ICICI Bank,Operations,Hyderabad,2023-09-10T13:50:09,2023-09-11T01:50:09
TXN-001792,PO-2023-001848,INV-2023-002430,VEN-100377,EMP-20024,2023-09-10,743637.44,INR,RTGS,TXNREF000102256,Completed,HSBC,Legal,Chennai,2023-09-10T14:40:58,2023-09-11T19:40:58
TXN-001793,PO-2023-000251,INV-2023-000499,VEN-100388,EMP-20033,2023-09-11,50839.41,INR,NEFT,TXNREF000110927,Completed,HSBC,Legal,Noida,2023-09-11T11:34:14,2023-09-12T03:34:14
TXN-001794,PO-2023-000493,INV-2023-000907,VEN-100351,EMP-20116,2023-09-11,51483.70,INR,RTGS,TXNREF000106047,Reversed,HDFC Bank,Operations,Delhi,2023-09-11T16:49:46,2023-09-12T17:49:46
TXN-001795,PO-2023-001524,INV-2023-002056,VEN-100263,EMP-20081,2023-09-11,453359.09,INR,RTGS,UTR000103097,Completed,HDFC Bank,Procurement,Hyderabad,2023-09-11T10:24:32,2023-09-13T09:24:32
TXN-001796,PO-2023-001657,INV-2023-002208,VEN-100692,EMP-20042,2023-09-12,88718.33,INR,RTGS,PAYREF000104319,Pending,Kotak Mahindra Bank,Procurement,Noida,2023-09-12T09:51:12,2023-09-12T09:51:12
TXN-001797,PO-2023-000493,INV-2023-000907,VEN-100351,EMP-20053,2023-09-12,51619.32,INR,RTGS,UTR000109404,Completed,Axis Bank,Operations,Mumbai,2023-09-12T15:26:19,2023-09-13T23:26:19
TXN-001798,PO-2023-001663,INV-2023-002211,VEN-100593,EMP-20091,2023-09-13,4908191.06,INR,IMPS,PAYREF000105088,Completed,ICICI Bank,Admin,Gurugram,2023-09-13T11:20:33,2023-09-15T00:20:33
TXN-001799,PO-2023-001663,INV-2023-002211,VEN-100593,EMP-20106,2023-09-14,2968687.10,INR,RTGS,UTR000113632,Completed,Standard Chartered,Admin,Bengaluru,2023-09-14T15:27:24,2023-09-15T17:27:24
TXN-001800,PO-2023-000783,INV-2023-001245,VEN-100653,EMP-20122,2023-09-14,20482.12,INR,Wire Transfer,UTR000106745,Failed,HDFC Bank,Legal,Noida,2023-09-14T14:12:08,2023-09-14T14:12:08
TXN-001801,PO-2023-000493,INV-2023-000907,VEN-100351,EMP-20026,2023-09-15,58431.31,INR,RTGS,TXNREF000106719,Completed,HDFC Bank,Operations,Delhi,2023-09-15T13:59:21,2023-09-15T20:59:21
TXN-001802,PO-2023-000254,INV-2023-000506,VEN-100504,EMP-20141,2023-09-16,137303.77,INR,IMPS,PAYREF000102131,Completed,HDFC Bank,Admin,Mumbai,2023-09-16T11:54:06,2023-09-17T06:54:06
TXN-001803,PO-2023-000525,INV-2023-000935,VEN-100632,EMP-20084,2023-09-16,1405256.49,INR,IMPS,UTR000104399,Completed,HSBC,IT,Delhi,2023-09-16T18:33:43,2023-09-17T12:33:43
TXN-001804,PO-2023-000152,INV-2023-000296,VEN-100391,EMP-20105,2023-09-16,26767.10,INR,NEFT,TXNREF000107419,Completed,Axis Bank,Admin,Gurugram,2023-09-16T14:56:26,2023-09-17T07:56:26
TXN-001805,PO-2023-000481,INV-2023-000892,VEN-100344,EMP-20063,2023-09-17,532717.97,INR,RTGS,UTR000114399,Completed,Axis Bank,Operations,Gurugram,2023-09-17T13:30:09,2023-09-19T13:30:09
TXN-001806,PO-2023-001294,INV-2023-001793,VEN-100543,EMP-20099,2023-09-17,199192.47,INR,RTGS,TXNREF000113601,Completed,ICICI Bank,Procurement,Delhi,2023-09-17T18:46:18,2023-09-18T05:46:18
TXN-001807,PO-2023-000043,INV-2023-000078,VEN-100443,EMP-20099,2023-09-17,74671.13,INR,IMPS,UTR000115777,Completed,ICICI Bank,Procurement,Chennai,2023-09-17T13:15:20,2023-09-18T18:15:20
TXN-001808,PO-2023-000815,INV-2023-001285,VEN-100345,EMP-20119,2023-09-18,285667.29,INR,NEFT,PAYREF000103350,Completed,Kotak Mahindra Bank,Legal,Noida,2023-09-18T15:52:17,2023-09-19T21:52:17
TXN-001809,PO-2023-000311,INV-2023-000615,VEN-100321,EMP-20087,2023-09-18,9115052.95,INR,RTGS,TXNREF000101810,Completed,ICICI Bank,Operations,Gurugram,2023-09-18T15:41:57,2023-09-19T02:41:57
TXN-001810,PO-2023-000783,INV-2023-001245,VEN-100653,EMP-20135,2023-09-19,12471.07,INR,RTGS,PAYREF000113664,Completed,ICICI Bank,Legal,Hyderabad,2023-09-19T14:07:17,2023-09-21T04:07:17
TXN-001811,PO-2023-000167,INV-2023-000321,VEN-100356,EMP-20114,2023-09-19,82210.70,INR,IMPS,UTR000114362,Completed,Axis Bank,Legal,Hyderabad,2023-09-19T18:24:56,2023-09-20T17:24:56
TXN-001812,PO-2023-001770,INV-2023-002329,VEN-100316,EMP-20041,2023-09-20,531180.12,INR,Wire Transfer,UTR000115742,Completed,ICICI Bank,Admin,Bengaluru,2023-09-20T12:01:58,2023-09-22T07:01:58
TXN-001813,PO-2023-000827,INV-2023-001297,VEN-100480,EMP-20081,2023-09-21,466981.10,INR,NEFT,TXNREF000110400,Completed,ICICI Bank,Admin,Delhi,2023-09-21T13:16:19,2023-09-23T09:16:19
TXN-001814,PO-2023-001411,INV-2023-001935,VEN-100235,EMP-20106,2023-09-21,250730.45,INR,Wire Transfer,UTR000112878,Completed,Standard Chartered,Legal,Chennai,2023-09-21T09:18:45,2023-09-22T03:18:45
TXN-001815,PO-2023-000827,INV-2023-001297,VEN-100480,EMP-20007,2023-09-21,849292.73,INR,NEFT,TXNREF000104390,Completed,HSBC,Admin,Noida,2023-09-21T11:59:43,2023-09-22T19:59:43
TXN-001816,PO-2023-001184,INV-2023-001667,VEN-100617,EMP-20029,2023-09-21,549919.31,INR,IMPS,UTR000104542,Completed,Standard Chartered,Operations,Gurugram,2023-09-21T16:49:37,2023-09-23T16:49:37
TXN-001817,PO-2023-000526,INV-2023-000936,VEN-100348,EMP-20054,2023-09-22,369604.67,INR,NEFT,TXNREF000103294,Completed,Axis Bank,Procurement,Pune,2023-09-22T14:53:47,2023-09-23T11:53:47
TXN-001818,PO-2023-000152,INV-2023-000296,VEN-100391,EMP-20126,2023-09-22,37930.72,INR,RTGS,PAYREF000113085,Completed,Kotak Mahindra Bank,Admin,Gurugram,2023-09-22T09:50:59,2023-09-24T02:50:59
TXN-001819,PO-2023-001184,INV-2023-001667,VEN-100617,EMP-20080,2023-09-23,180566.61,INR,RTGS,TXNREF000110942,Completed,SBI,Operations,Gurugram,2023-09-23T18:42:57,2023-09-24T13:42:57
TXN-001820,PO-2023-000152,INV-2023-000296,VEN-100391,EMP-20085,2023-09-23,34775.03,INR,NEFT,TXNREF000112461,Completed,ICICI Bank,Admin,Mumbai,2023-09-23T18:04:22,2023-09-24T13:04:22
TXN-001821,PO-2023-000658,INV-2023-001109,VEN-100576,EMP-20001,2023-09-23,20896.23,INR,NEFT,PAYREF000108320,Completed,Kotak Mahindra Bank,Admin,Chennai,2023-09-23T17:29:54,2023-09-25T10:29:54
TXN-001822,PO-2023-001411,INV-2023-001935,VEN-100235,EMP-20014,2023-09-23,810051.29,INR,NEFT,PAYREF000102330,Completed,Standard Chartered,Legal,Bengaluru,2023-09-23T13:21:44,2023-09-25T05:21:44
TXN-001823,PO-2023-001524,INV-2023-002056,VEN-100263,EMP-20090,2023-09-24,144565.61,INR,NEFT,UTR000108186,Completed,HSBC,Procurement,Bengaluru,2023-09-24T18:48:02,2023-09-24T23:48:02
TXN-001824,PO-2023-000918,INV-2023-001393,VEN-100377,EMP-20104,2023-09-24,175507.03,INR,NEFT,PAYREF000105699,Completed,Kotak Mahindra Bank,Procurement,Mumbai,2023-09-24T11:07:41,2023-09-26T06:07:41
TXN-001825,PO-2023-001003,INV-2023-001483,VEN-100507,EMP-20087,2023-09-26,132472.50,INR,NEFT,UTR000108919,Completed,Axis Bank,Procurement,Pune,2023-09-26T15:57:11,2023-09-28T10:57:11
TXN-001826,PO-2023-000122,INV-2023-000237,VEN-100646,EMP-20001,2023-09-26,80514.67,INR,NEFT,UTR000104089,Completed,Kotak Mahindra Bank,Procurement,Hyderabad,2023-09-26T14:31:07,2023-09-27T11:31:07
TXN-001827,PO-2023-000167,INV-2023-000321,VEN-100356,EMP-20111,2023-09-29,213254.18,INR,RTGS,UTR000103580,Completed,Axis Bank,Legal,Mumbai,2023-09-29T18:25:40,2023-10-01T07:25:40
TXN-001828,PO-2023-001657,INV-2023-002208,VEN-100692,EMP-20004,2023-09-29,112754.05,INR,RTGS,UTR000107480,Completed,ICICI Bank,Procurement,Hyderabad,2023-09-29T10:43:36,2023-09-30T21:43:36
TXN-001829,PO-2023-001852,INV-2023-002435,VEN-100699,EMP-20061,2023-09-29,476442.44,INR,IMPS,TXNREF000100932,Completed,Axis Bank,Procurement,Pune,2023-09-29T10:34:55,2023-09-30T02:34:55
TXN-001830,PO-2023-000195,INV-2023-000387,VEN-100428,EMP-20019,2023-09-30,546293.54,INR,RTGS,UTR000103934,Completed,Axis Bank,Procurement,Mumbai,2023-09-30T11:23:54,2023-09-30T15:23:54
TXN-001831,PO-2023-001657,INV-2023-002208,VEN-100692,EMP-20104,2023-09-30,90858.25,INR,RTGS,UTR000113379,Completed,SBI,Procurement,Hyderabad,2023-09-30T10:18:05,2023-10-01T04:18:05
TXN-001832,PO-2023-000815,INV-2023-001285,VEN-100345,EMP-20114,2023-09-30,187630.29,INR,RTGS,TXNREF000112867,Completed,Standard Chartered,Legal,Bengaluru,2023-09-30T17:27:27,2023-10-01T01:27:27
TXN-001833,PO-2023-001657,INV-2023-002208,VEN-100692,EMP-20047,2023-10-01,167695.68,INR,RTGS,PAYREF000103237,Completed,Axis Bank,Procurement,Noida,2023-10-01T17:57:14,2023-10-03T17:57:14
TXN-001834,PO-2023-001770,INV-2023-002329,VEN-100316,EMP-20136,2023-10-02,1106917.54,INR,RTGS,PAYREF000104334,Completed,Kotak Mahindra Bank,Admin,Pune,2023-10-02T10:45:15,2023-10-02T21:45:15
TXN-001835,PO-2023-000159,INV-2023-000310,VEN-100244,EMP-20093,2023-10-02,48975.70,INR,NEFT,PAYREF000102471,Completed,HDFC Bank,Operations,Pune,2023-10-02T17:16:52,2023-10-04T09:16:52
TXN-001836,PO-2023-000195,INV-2023-000387,VEN-100428,EMP-20114,2023-10-02,233182.95,INR,Wire Transfer,UTR000108324,Failed,HDFC Bank,Procurement,Mumbai,2023-10-02T14:31:24,2023-10-02T14:31:24
TXN-001837,PO-2023-000811,INV-2023-001281,VEN-100450,EMP-20101,2023-10-05,703772.30,INR,RTGS,TXNREF000101883,Completed,ICICI Bank,Procurement,Chennai,2023-10-05T10:58:31,2023-10-05T11:58:31
TXN-001838,PO-2023-000526,INV-2023-000936,VEN-100348,EMP-20099,2023-10-05,206793.57,INR,RTGS,UTR000106218,Pending,ICICI Bank,Procurement,Mumbai,2023-10-05T13:12:07,2023-10-05T13:12:07
