invoice_id,purchase_order_id,vendor_id,vendor_invoice_number,invoice_date,due_date,invoice_amount_inr,tax_amount_inr,total_amount_inr,currency,gst_invoice_number,match_status,invoice_status,verified_by_employee_id,verification_date,created_at,updated_at
INV-2022-001585,PO-2022-001096,VEN-100462,VINV/2022/66762,2022-07-18,2022-08-17,524281.76,94370.72,618652.48,INR,GST22INV655038,Matched,Under Verification,EMP-20085,2022-07-22,2022-07-18T10:01:00,2022-07-22T13:07:00
INV-2026-001586,PO-2025-001097,VEN-100504,VINV/2026/87696,2026-01-15,2026-03-16,499246.65,89864.40,589111.05,INR,GST26INV132240,Matched,Paid,EMP-20003,2026-01-16,2026-01-15T18:35:00,2026-01-16T10:37:00
INV-2023-001587,PO-2023-001098,VEN-100237,VINV/2023/89171,2023-12-28,2024-01-27,609711.40,109748.05,719459.45,INR,GST23INV766018,Matched,Paid,EMP-20117,2023-12-31,2023-12-28T14:09:00,2023-12-31T15:03:00
INV-2023-001588,PO-2023-001100,VEN-100514,VINV/2023/65425,2023-07-09,2023-08-08,250838.78,45150.98,295989.76,INR,GST23INV034371,Matched,Paid,EMP-20085,2023-07-13,2023-07-09T08:40:00,2023-07-13T16:53:00
INV-2022-001589,PO-2022-001101,VEN-100507,VINV/2022/29777,2022-06-28,2022-08-12,388505.25,69930.94,458436.19,INR,GST22INV971575,Matched,Paid,EMP-20093,2022-07-04,2022-06-28T14:33:00,2022-07-04T14:30:00
INV-2022-001590,PO-2022-001101,VEN-100507,VINV/2022/94221,2022-06-29,2022-08-13,364790.54,65662.30,430452.84,INR,GST22INV197656,Partially Matched,Paid,EMP-20039,2022-07-04,2022-06-29T08:32:00,2022-07-04T15:00:00
INV-2021-001591,PO-2021-001103,VEN-100348,VINV/2021/01742,2021-12-21,2022-01-20,772391.97,139030.55,911422.52,INR,GST21INV003207,Matched,Disputed,EMP-20107,2021-12-23,2021-12-21T12:21:00,2021-12-23T17:42:00
INV-2026-001592,PO-2026-001104,VEN-100723,VINV/2026/61148,2026-05-23,2026-06-22,656130.14,118103.43,774233.57,INR,GST26INV955735,Matched,Approved,EMP-20046,2026-05-24,2026-05-23T16:42:00,2026-05-24T11:56:00
INV-2026-001593,PO-2026-001105,VEN-100463,VINV/2026/98697,2026-03-14,2026-05-13,279148.76,50246.78,329395.54,EUR,GST26INV443058,Partially Matched,Paid,EMP-20046,2026-03-18,2026-03-14T11:37:00,2026-03-18T17:58:00
INV-2025-001594,PO-2025-001106,VEN-100498,VINV/2025/05183,2025-09-29,2025-10-29,6817908.97,1227223.61,8045132.58,INR,GST25INV883400,Matched,Overdue,EMP-20099,2025-10-06,2025-09-29T17:55:00,2025-10-06T17:11:00
INV-2025-001595,PO-2025-001106,VEN-100498,VINV/2025/91434,2025-08-22,2025-09-21,6023128.49,1084163.13,7107291.62,INR,GST25INV062304,Matched,Paid,EMP-20104,2025-08-27,2025-08-22T15:57:00,2025-08-27T14:34:00
INV-2021-001596,PO-2021-001107,VEN-100469,VINV/2021/99894,2021-08-20,2021-09-19,4315336.58,776760.58,5092097.16,INR,GST21INV409841,Mismatched,Approved,EMP-20098,2021-08-25,2021-08-20T09:09:00,2021-08-25T16:24:00
INV-2021-001597,PO-2021-001108,VEN-100596,VINV/2021/37065,2021-10-21,2021-11-20,821292.24,147832.60,969124.84,INR,GST21INV493194,Matched,Approved,EMP-20099,2021-10-23,2021-10-21T17:43:00,2021-10-23T12:26:00
INV-2022-001598,PO-2022-001109,VEN-100511,VINV/2022/39532,2022-11-12,2022-11-27,227405.88,40933.06,268338.94,INR,GST22INV089793,Matched,Overdue,EMP-20110,2022-11-18,2022-11-12T09:01:00,2022-11-18T11:27:00
INV-2022-001599,PO-2022-001109,VEN-100511,VINV/2022/48809,2022-11-15,2022-11-30,196326.11,35338.70,231664.81,INR,GST22INV563926,Matched,Paid,EMP-20013,2022-11-19,2022-11-15T18:01:00,2022-11-19T15:04:00
INV-2025-001600,PO-2025-001111,VEN-100250,VINV/2025/72130,2025-12-19,2026-02-02,3701600.96,666288.17,4367889.13,INR,GST25INV296639,Matched,Disputed,EMP-20029,2025-12-20,2025-12-19T08:43:00,2025-12-20T18:07:00
INV-2025-001601,PO-2025-001111,VEN-100250,VINV/2025/56711,2025-12-15,2026-01-29,4723974.44,850315.40,5574289.84,INR,GST25INV374036,Matched,Paid,EMP-20045,2025-12-21,2025-12-15T09:18:00,2025-12-21T15:43:00
INV-2024-001602,PO-2024-001114,VEN-100507,VINV/2024/46419,2024-04-17,2024-06-01,489032.52,88025.85,577058.37,INR,GST24INV012021,Matched,Approved,EMP-20074,2024-04-18,2024-04-17T10:47:00,2024-04-18T10:48:00
INV-2024-001603,PO-2024-001115,VEN-100515,VINV/2024/53254,2024-05-24,2024-06-08,286063.47,51491.42,337554.89,INR,GST24INV571528,Mismatched,Approved,EMP-20073,2024-05-30,2024-05-24T09:14:00,2024-05-30T11:15:00
INV-2023-001604,PO-2023-001116,VEN-100717,VINV/2023/58707,2023-11-19,2023-12-04,343189.13,61774.04,404963.17,INR,GST23INV175614,Mismatched,Under Verification,EMP-20093,2023-11-24,2023-11-19T11:22:00,2023-11-24T15:26:00
INV-2023-001605,PO-2023-001116,VEN-100717,VINV/2023/55241,2023-10-24,2023-11-08,238545.10,42938.12,281483.22,INR,GST23INV338812,Matched,Paid,EMP-20055,2023-10-26,2023-10-24T15:57:00,2023-10-26T18:31:00
INV-2021-001606,PO-2021-001118,VEN-100318,VINV/2021/80187,2021-07-15,2021-08-14,9910182.77,1783832.90,11694015.67,INR,GST21INV717920,Matched,Paid,EMP-20027,2021-07-17,2021-07-15T16:59:00,2021-07-17T11:01:00
INV-2022-001607,PO-2022-001119,VEN-100534,VINV/2022/74480,2022-05-02,2022-07-31,327161.65,58889.10,386050.75,INR,GST22INV018901,Partially Matched,Under Verification,EMP-20085,2022-05-04,2022-05-02T12:20:00,2022-05-04T12:48:00
INV-2022-001608,PO-2022-001119,VEN-100534,VINV/2022/53720,2022-03-31,2022-06-29,283297.85,50993.61,334291.46,INR,GST22INV313375,Matched,Paid,EMP-20069,2022-04-06,2022-03-31T09:50:00,2022-04-06T17:21:00
INV-2022-001609,PO-2022-001120,VEN-100459,VINV/2022/58740,2022-08-26,2022-09-25,7652227.13,1377400.88,9029628.01,INR,GST22INV644878,Matched,Paid,EMP-20039,2022-08-31,2022-08-26T14:44:00,2022-08-31T09:08:00
INV-2021-001610,PO-2021-001121,VEN-100455,VINV/2021/30399,2021-12-29,2022-01-28,86699.03,15605.83,102304.86,INR,GST21INV622367,Matched,Paid,EMP-20106,2022-01-04,2021-12-29T11:30:00,2022-01-04T11:46:00
INV-2021-001611,PO-2021-001122,VEN-100709,VINV/2021/66526,2021-04-25,2021-05-25,439062.17,79031.19,518093.36,INR,GST21INV199656,Matched,Under Verification,EMP-20096,2021-05-02,2021-04-25T10:20:00,2021-05-02T14:43:00
INV-2021-001612,PO-2021-001123,VEN-100491,VINV/2021/85149,2021-04-18,2021-06-02,619828.51,111569.13,731397.64,INR,GST21INV705772,Matched,Approved,EMP-20072,2021-04-23,2021-04-18T17:06:00,2021-04-23T14:41:00
INV-2021-001613,PO-2021-001123,VEN-100491,VINV/2021/33007,2021-03-20,2021-05-04,690074.44,124213.40,814287.84,INR,GST21INV784617,Matched,Paid,EMP-20094,2021-03-22,2021-03-20T18:50:00,2021-03-22T08:43:00
INV-2022-001614,PO-2022-001124,VEN-100625,VINV/2022/14399,2022-06-11,2022-07-11,569242.42,102463.64,671706.06,INR,GST22INV791113,Partially Matched,Rejected,EMP-20100,2022-06-16,2022-06-11T10:11:00,2022-06-16T11:30:00
INV-2022-001615,PO-2022-001125,VEN-100546,VINV/2022/15293,2022-06-26,2022-08-25,1536244.50,276524.01,1812768.51,INR,GST22INV004915,Partially Matched,Paid,EMP-20098,2022-07-03,2022-06-26T17:35:00,2022-07-03T11:31:00
INV-2021-001616,PO-2021-001127,VEN-100520,VINV/2021/66837,2021-10-25,2021-11-24,715454.98,128781.90,844236.88,INR,GST21INV116085,Partially Matched,Paid,EMP-20052,2021-10-31,2021-10-25T13:18:00,2021-10-31T08:50:00
INV-2025-001617,PO-2025-001128,VEN-100623,VINV/2025/94921,2025-04-23,2025-05-08,3381420.06,608655.61,3990075.67,INR,GST25INV568559,Matched,Paid,EMP-20128,2025-04-24,2025-04-23T15:49:00,2025-04-24T13:58:00
INV-2025-001618,PO-2025-001128,VEN-100623,VINV/2025/22110,2025-05-26,2025-06-10,4168551.01,750339.18,4918890.19,INR,GST25INV172954,Matched,Disputed,EMP-20137,2025-05-31,2025-05-26T13:57:00,2025-05-31T08:30:00
INV-2025-001619,PO-2025-001128,VEN-100623,VINV/2025/20076,2025-06-06,2025-06-21,3933250.70,707985.13,4641235.83,INR,GST25INV578736,Partially Matched,Paid,EMP-20110,2025-06-09,2025-06-06T12:23:00,2025-06-09T13:59:00
INV-2025-001620,PO-2025-001128,VEN-100623,VINV/2025/46333,2025-04-26,2025-05-11,3538472.97,636925.13,4175398.10,INR,GST25INV137589,Matched,Paid,EMP-20022,2025-04-28,2025-04-26T15:29:00,2025-04-28T17:30:00
INV-2023-001621,PO-2023-001129,VEN-100501,VINV/2023/17691,2023-06-07,2023-07-22,463028.06,83345.05,546373.11,INR,GST23INV767142,Partially Matched,Approved,EMP-20141,2023-06-10,2023-06-07T10:04:00,2023-06-10T14:36:00
INV-2024-001622,PO-2024-001130,VEN-100336,VINV/2024/25361,2024-04-05,2024-05-05,447360.28,80524.85,527885.13,INR,GST24INV464035,Partially Matched,Paid,EMP-20055,2024-04-11,2024-04-05T10:48:00,2024-04-11T08:04:00
INV-2021-001623,PO-2021-001131,VEN-100675,VINV/2021/13215,2021-10-06,2021-11-20,1211213.36,218018.40,1429231.76,INR,GST21INV390815,Matched,Approved,EMP-20113,2021-10-07,2021-10-06T17:07:00,2021-10-07T11:34:00
INV-2022-001624,PO-2022-001132,VEN-100667,VINV/2022/33241,2022-12-05,2023-02-03,1221904.13,219942.74,1441846.87,INR,GST22INV841845,Partially Matched,Approved,EMP-20029,2022-12-06,2022-12-05T16:43:00,2022-12-06T11:58:00
INV-2023-001625,PO-2023-001133,VEN-100333,VINV/2023/58084,2023-10-04,2024-01-02,76243.08,13723.75,89966.83,INR,GST23INV152760,Partially Matched,Paid,EMP-20048,2023-10-09,2023-10-04T14:06:00,2023-10-09T15:42:00
INV-2024-001626,PO-2024-001134,VEN-100619,VINV/2024/74238,2024-03-27,2024-05-11,1184076.02,213133.68,1397209.70,INR,GST24INV982644,Matched,Under Verification,EMP-20118,2024-04-03,2024-03-27T09:09:00,2024-04-03T11:44:00
INV-2023-001627,PO-2023-001135,VEN-100308,VINV/2023/22657,2023-02-26,2023-04-12,18274511.66,3289412.10,21563923.76,INR,GST23INV881992,Matched,Approved,EMP-20039,2023-03-02,2023-02-26T09:21:00,2023-03-02T18:15:00
INV-2025-001628,PO-2025-001136,VEN-100535,VINV/2025/11651,2025-12-26,2026-02-09,698633.45,125754.02,824387.47,INR,GST25INV931772,Matched,Under Verification,EMP-20052,2025-12-28,2025-12-26T17:46:00,2025-12-28T10:39:00
INV-2022-001629,PO-2021-001138,VEN-100728,VINV/2022/79328,2022-02-05,2022-03-07,446094.22,80296.96,526391.18,INR,GST22INV213177,Partially Matched,Paid,EMP-20005,2022-02-11,2022-02-05T15:28:00,2022-02-11T16:42:00
INV-2022-001630,PO-2021-001138,VEN-100728,VINV/2022/57268,2022-01-13,2022-02-12,391229.45,70421.30,461650.75,INR,GST22INV315223,Matched,Disputed,EMP-20117,2022-01-20,2022-01-13T13:21:00,2022-01-20T17:47:00
INV-2023-001631,PO-2023-001139,VEN-100592,VINV/2023/52484,2023-07-10,2023-07-25,727007.91,130861.42,857869.33,INR,GST23INV872058,Matched,Paid,EMP-20113,2023-07-15,2023-07-10T15:47:00,2023-07-15T16:46:00
INV-2025-001632,PO-2025-001141,VEN-100489,VINV/2025/87877,2025-07-18,2025-08-17,545725.54,98230.60,643956.14,INR,GST25INV375396,Matched,Overdue,EMP-20014,2025-07-20,2025-07-18T15:29:00,2025-07-20T17:06:00
INV-2024-001633,PO-2024-001142,VEN-100461,VINV/2024/96604,2024-11-23,2025-01-22,758804.11,136584.74,895388.85,INR,GST24INV836836,Matched,Paid,EMP-20136,2024-11-24,2024-11-23T13:57:00,2024-11-24T11:00:00
INV-2025-001634,PO-2025-001143,VEN-100319,VINV/2025/07765,2025-12-19,2026-02-02,151019.06,27183.43,178202.49,INR,GST25INV009256,Mismatched,Approved,EMP-20003,2025-12-24,2025-12-19T09:30:00,2025-12-24T17:09:00
INV-2023-001635,PO-2023-001145,VEN-100722,VINV/2023/05039,2023-07-29,2023-08-28,603199.66,108575.94,711775.60,INR,GST23INV624248,Matched,Paid,EMP-20131,2023-08-05,2023-07-29T12:55:00,2023-08-05T09:29:00
INV-2022-001636,PO-2022-001146,VEN-100494,VINV/2022/67962,2022-02-27,2022-03-29,329325.95,59278.67,388604.62,INR,GST22INV715755,Matched,Under Verification,EMP-20113,2022-03-03,2022-02-27T12:42:00,2022-03-03T15:01:00
INV-2023-001637,PO-2023-001148,VEN-100356,VINV/2023/62048,2023-12-18,2024-01-17,380187.54,68433.76,448621.30,INR,GST23INV295427,Matched,Paid,EMP-20104,2023-12-22,2023-12-18T14:18:00,2023-12-22T18:05:00
INV-2026-001638,PO-2026-001150,VEN-100283,VINV/2026/67565,2026-03-11,2026-04-10,1041544.30,187477.97,1229022.27,INR,GST26INV528128,Partially Matched,Approved,EMP-20027,2026-03-16,2026-03-11T18:18:00,2026-03-16T09:32:00
INV-2025-001639,PO-2025-001151,VEN-100624,VINV/2025/51889,2025-05-30,2025-06-29,512642.77,92275.70,604918.47,INR,GST25INV345637,Matched,Approved,EMP-20014,2025-06-03,2025-05-30T16:07:00,2025-06-03T13:36:00
INV-2026-001640,PO-2026-001152,VEN-100638,VINV/2026/76402,2026-05-10,2026-05-25,298493.60,53728.85,352222.45,INR,GST26INV229148,Matched,Disputed,EMP-20004,2026-05-17,2026-05-10T13:12:00,2026-05-17T09:25:00
INV-2023-001641,PO-2023-001155,VEN-100501,VINV/2023/42413,2023-11-24,2024-01-08,765276.71,137749.81,903026.52,INR,GST23INV210176,Matched,Under Verification,EMP-20003,2023-12-01,2023-11-24T11:49:00,2023-12-01T16:20:00
INV-2021-001642,PO-2021-001157,VEN-100573,VINV/2021/15727,2021-09-26,2021-11-10,12998663.49,2339759.43,15338422.92,INR,GST21INV846865,Matched,Approved,EMP-20030,2021-09-29,2021-09-26T18:18:00,2021-09-29T14:24:00
INV-2026-001643,PO-2026-001158,VEN-100483,VINV/2026/20403,2026-04-26,2026-06-10,777083.80,139875.08,916958.88,INR,GST26INV333476,Matched,Approved,EMP-20125,2026-05-02,2026-04-26T13:28:00,2026-05-02T09:29:00
INV-2024-001644,PO-2024-001159,VEN-100417,VINV/2024/03487,2024-05-11,2024-06-10,571694.79,102905.06,674599.85,INR,GST24INV944744,Mismatched,Approved,EMP-20013,2024-05-15,2024-05-11T09:54:00,2024-05-15T18:05:00
INV-2022-001645,PO-2022-001160,VEN-100572,VINV/2022/41487,2022-12-03,2023-01-02,40032.90,7205.92,47238.82,INR,GST22INV832869,Matched,Paid,EMP-20052,2022-12-06,2022-12-03T18:02:00,2022-12-06T15:21:00
INV-2021-001646,PO-2021-001161,VEN-100275,VINV/2021/19086,2021-05-26,2021-07-25,79062.37,14231.23,93293.60,INR,GST21INV059298,Partially Matched,Overdue,EMP-20117,2021-06-02,2021-05-26T14:24:00,2021-06-02T18:51:00
INV-2021-001647,PO-2021-001161,VEN-100275,VINV/2021/36237,2021-05-22,2021-07-21,99803.49,17964.63,117768.12,INR,GST21INV812899,Matched,Paid,EMP-20033,2021-05-26,2021-05-22T11:13:00,2021-05-26T12:16:00
INV-2022-001648,PO-2022-001162,VEN-100448,VINV/2022/76850,2022-12-02,2023-01-01,2671489.05,480868.03,3152357.08,INR,GST22INV190010,Matched,Disputed,EMP-20100,2022-12-03,2022-12-02T10:33:00,2022-12-03T10:20:00
INV-2022-001649,PO-2022-001163,VEN-100646,VINV/2022/15379,2022-06-27,2022-08-26,295686.84,53223.63,348910.47,INR,GST22INV431055,Matched,Under Verification,EMP-20114,2022-06-28,2022-06-27T16:28:00,2022-06-28T13:02:00
INV-2022-001650,PO-2022-001163,VEN-100646,VINV/2022/54044,2022-06-05,2022-08-04,320386.92,57669.65,378056.57,INR,GST22INV006424,Matched,Under Verification,EMP-20004,2022-06-08,2022-06-05T17:26:00,2022-06-08T13:24:00
INV-2026-001651,PO-2026-001164,VEN-100405,VINV/2026/61206,2026-03-11,2026-04-10,44594.86,8027.07,52621.93,INR,GST26INV527933,Matched,Approved,EMP-20099,2026-03-13,2026-03-11T16:28:00,2026-03-13T11:43:00
INV-2024-001652,PO-2024-001166,VEN-100243,VINV/2024/83454,2024-03-01,2024-04-30,278066.98,50052.06,328119.04,INR,GST24INV233007,Matched,Paid,EMP-20045,2024-03-08,2024-03-01T15:22:00,2024-03-08T08:34:00
INV-2021-001653,PO-2021-001167,VEN-100504,VINV/2021/02218,2021-05-10,2021-07-09,722717.21,130089.10,852806.31,INR,GST21INV099917,Mismatched,Approved,EMP-20085,2021-05-17,2021-05-10T14:31:00,2021-05-17T11:20:00
INV-2026-001654,PO-2026-001168,VEN-100274,VINV/2026/11292,2026-07-05,2026-09-03,104246.24,18764.32,123010.56,INR,GST26INV664259,Matched,Approved,EMP-20046,2026-07-08,2026-07-05T14:09:00,2026-07-08T16:46:00
INV-2021-001655,PO-2021-001169,VEN-100277,VINV/2021/29592,2021-07-28,2021-09-26,70145.29,12626.15,82771.44,INR,GST21INV082831,Partially Matched,Paid,EMP-20074,2021-07-31,2021-07-28T17:02:00,2021-07-31T18:37:00
INV-2021-001656,PO-2021-001170,VEN-100382,VINV/2021/03371,2021-05-04,2021-07-03,554729.50,99851.31,654580.81,INR,GST21INV681452,Matched,Paid,EMP-20003,2021-05-07,2021-05-04T10:23:00,2021-05-07T08:35:00
INV-2023-001657,PO-2023-001171,VEN-100324,VINV/2023/79420,2023-10-27,2023-11-11,325332.08,58559.77,383891.85,INR,GST23INV178403,Matched,Paid,EMP-20100,2023-10-30,2023-10-27T15:39:00,2023-10-30T10:47:00
INV-2024-001658,PO-2024-001172,VEN-100276,VINV/2024/11462,2024-05-30,2024-06-14,54563.49,9821.43,64384.92,INR,GST24INV713371,Partially Matched,Paid,EMP-20140,2024-06-04,2024-05-30T18:04:00,2024-06-04T13:13:00
INV-2023-001659,PO-2023-001173,VEN-100374,VINV/2023/80545,2023-04-21,2023-06-20,642584.11,115665.14,758249.25,INR,GST23INV644251,Mismatched,Overdue,EMP-20085,2023-04-24,2023-04-21T08:25:00,2023-04-24T15:20:00
INV-2026-001660,PO-2026-001174,VEN-100452,VINV/2026/38348,2026-07-07,2026-08-06,226764.93,40817.69,267582.62,INR,GST26INV886019,Matched,Under Verification,EMP-20077,2026-07-13,2026-07-07T08:07:00,2026-07-13T08:18:00
INV-2025-001661,PO-2025-001175,VEN-100355,VINV/2025/76669,2025-03-30,2025-04-29,648592.76,116746.70,765339.46,INR,GST25INV861487,Matched,Paid,EMP-20129,2025-04-04,2025-03-30T12:39:00,2025-04-04T11:48:00
INV-2022-001662,PO-2022-001176,VEN-100471,VINV/2022/84589,2022-10-18,2022-12-17,510241.17,91843.41,602084.58,INR,GST22INV418324,Matched,Rejected,EMP-20110,2022-10-19,2022-10-18T10:39:00,2022-10-19T10:50:00
INV-2023-001663,PO-2023-001177,VEN-100370,VINV/2023/18320,2023-10-17,2023-11-16,8382862.72,1508915.29,9891778.01,INR,GST23INV564989,Matched,Paid,EMP-20104,2023-10-20,2023-10-17T11:02:00,2023-10-20T15:38:00
INV-2026-001664,PO-2026-001178,VEN-100282,VINV/2026/05602,2026-05-19,2026-06-18,25209.82,4537.77,29747.59,INR,GST26INV135237,Matched,Paid,EMP-20086,2026-05-20,2026-05-19T08:36:00,2026-05-20T18:04:00
INV-2026-001665,PO-2026-001182,VEN-100375,VINV/2026/86644,2026-06-23,2026-07-23,317504.39,57150.79,374655.18,INR,GST26INV410063,Matched,Paid,EMP-20137,2026-06-27,2026-06-23T18:43:00,2026-06-27T09:38:00
INV-2022-001666,PO-2022-001183,VEN-100417,VINV/2022/96124,2022-05-04,2022-06-03,343913.02,61904.34,405817.36,INR,GST22INV779180,Matched,Paid,EMP-20014,2022-05-08,2022-05-04T11:04:00,2022-05-08T15:33:00
INV-2023-001667,PO-2023-001184,VEN-100617,VINV/2023/30220,2023-08-24,2023-09-23,466033.31,83886.00,549919.31,INR,GST23INV637365,Matched,Paid,EMP-20005,2023-08-25,2023-08-24T11:09:00,2023-08-25T18:54:00
INV-2023-001668,PO-2023-001184,VEN-100617,VINV/2023/18241,2023-08-12,2023-09-11,557263.05,100307.35,657570.40,INR,GST23INV040654,Matched,Paid,EMP-20114,2023-08-14,2023-08-12T16:53:00,2023-08-14T09:13:00
INV-2026-001669,PO-2026-001185,VEN-100612,VINV/2026/00176,2026-07-08,2026-08-22,594776.09,107059.70,701835.79,INR,GST26INV539114,Matched,Paid,EMP-20122,2026-07-14,2026-07-08T17:09:00,2026-07-14T10:15:00
INV-2023-001670,PO-2023-001186,VEN-100703,VINV/2023/66806,2023-02-10,2023-03-12,770074.47,138613.40,908687.87,INR,GST23INV369009,Matched,Paid,EMP-20033,2023-02-13,2023-02-10T17:06:00,2023-02-13T16:13:00
INV-2025-001671,PO-2025-001187,VEN-100261,VINV/2025/91120,2025-03-21,2025-04-20,691276.45,124429.76,815706.21,INR,GST25INV648579,Matched,Approved,EMP-20029,2025-03-27,2025-03-21T12:52:00,2025-03-27T10:29:00
INV-2026-001672,PO-2026-001188,VEN-100285,VINV/2026/80444,2026-04-10,2026-05-10,2838810.37,510985.87,3349796.24,INR,GST26INV256485,Matched,Paid,EMP-20074,2026-04-16,2026-04-10T16:45:00,2026-04-16T09:28:00
INV-2026-001673,PO-2026-001188,VEN-100285,VINV/2026/30253,2026-05-01,2026-05-31,2687231.04,483701.59,3170932.63,INR,GST26INV401018,Matched,Paid,EMP-20094,2026-05-07,2026-05-01T09:30:00,2026-05-07T08:24:00
INV-2022-001674,PO-2022-001189,VEN-100572,VINV/2022/85311,2022-05-01,2022-05-31,673263.31,121187.40,794450.71,INR,GST22INV521747,Matched,Paid,EMP-20137,2022-05-05,2022-05-01T08:16:00,2022-05-05T11:50:00
INV-2025-001675,PO-2025-001190,VEN-100381,VINV/2025/73264,2025-07-16,2025-08-15,123862.49,22295.25,146157.74,INR,GST25INV037522,Matched,Paid,EMP-20137,2025-07-23,2025-07-16T14:03:00,2025-07-23T13:00:00
INV-2025-001676,PO-2025-001190,VEN-100381,VINV/2025/82805,2025-06-24,2025-07-24,123035.51,22146.39,145181.90,INR,GST25INV678653,Matched,Paid,EMP-20137,2025-07-01,2025-06-24T08:01:00,2025-07-01T16:42:00
INV-2022-001677,PO-2022-001191,VEN-100716,VINV/2022/80818,2022-02-18,2022-04-19,339742.90,61153.72,400896.62,INR,GST22INV910434,Matched,Overdue,EMP-20004,2022-02-25,2022-02-18T13:17:00,2022-02-25T14:32:00
INV-2023-001678,PO-2023-001192,VEN-100371,VINV/2023/92056,2023-02-24,2023-03-26,1745784.82,314241.27,2060026.09,INR,GST23INV145791,Matched,Paid,EMP-20003,2023-03-01,2023-02-24T13:01:00,2023-03-01T17:25:00
INV-2023-001679,PO-2023-001192,VEN-100371,VINV/2023/81251,2023-01-14,2023-02-13,2020242.31,363643.62,2383885.93,INR,GST23INV828130,Partially Matched,Paid,EMP-20072,2023-01-17,2023-01-14T12:47:00,2023-01-17T10:29:00
INV-2023-001680,PO-2023-001193,VEN-100460,VINV/2023/75880,2023-11-12,2023-12-12,140157.76,25228.40,165386.16,INR,GST23INV975873,Partially Matched,Paid,EMP-20110,2023-11-15,2023-11-12T16:32:00,2023-11-15T09:59:00
INV-2023-001681,PO-2023-001193,VEN-100460,VINV/2023/65055,2023-10-20,2023-11-19,119393.97,21490.91,140884.88,INR,GST23INV782048,Matched,Under Verification,EMP-20122,2023-10-27,2023-10-20T16:48:00,2023-10-27T18:32:00
INV-2025-001682,PO-2025-001194,VEN-100401,VINV/2025/24365,2025-12-16,2026-01-15,544542.70,98017.69,642560.39,INR,GST25INV807428,Partially Matched,Paid,EMP-20013,2025-12-20,2025-12-16T13:21:00,2025-12-20T11:52:00
INV-2025-001683,PO-2025-001194,VEN-100401,VINV/2025/50591,2025-12-29,2026-01-28,538863.66,96995.46,635859.12,INR,GST25INV519808,Matched,Paid,EMP-20113,2025-12-31,2025-12-29T08:23:00,2025-12-31T12:13:00
INV-2026-001684,PO-2025-001194,VEN-100401,VINV/2026/50629,2026-01-13,2026-02-12,583184.40,104973.19,688157.59,INR,GST26INV740327,Matched,Paid,EMP-20137,2026-01-14,2026-01-13T17:47:00,2026-01-14T15:48:00
INV-2025-001685,PO-2025-001194,VEN-100401,VINV/2025/95055,2025-12-29,2026-01-28,612110.58,110179.90,722290.48,INR,GST25INV427860,Partially Matched,Paid,EMP-20074,2025-12-31,2025-12-29T13:52:00,2025-12-31T13:31:00
INV-2025-001686,PO-2025-001195,VEN-100258,VINV/2025/69376,2025-01-11,2025-02-10,199470.05,35904.61,235374.66,INR,GST25INV113602,Mismatched,Under Verification,EMP-20014,2025-01-17,2025-01-11T14:36:00,2025-01-17T13:02:00
INV-2021-001687,PO-2021-001196,VEN-100391,VINV/2021/27518,2021-03-03,2021-04-02,1705440.24,306979.24,2012419.48,INR,GST21INV150955,Partially Matched,Paid,EMP-20018,2021-03-04,2021-03-03T10:07:00,2021-03-04T11:53:00
INV-2024-001688,PO-2024-001197,VEN-100583,VINV/2024/06161,2024-09-18,2024-10-18,66772.90,12019.12,78792.02,INR,GST24INV664077,Mismatched,Under Verification,EMP-20140,2024-09-23,2024-09-18T17:37:00,2024-09-23T11:04:00
