purchase_order_id,vendor_id,requested_by_employee_id,approved_by_employee_id,department,po_type,procurement_category,po_date,expected_delivery_date,po_amount_inr,currency,payment_terms_days,po_status,priority,fiscal_year,created_at,updated_at
PO-2022-001042,VEN-100711,EMP-20108,EMP-20001,Operations,Standard,Material Procurement,2022-07-20,2022-08-12,789870.13,INR,30,Closed,Medium,2022-23,2022-07-20T13:28:00,2022-07-24T14:28:00
PO-2025-001043,VEN-100559,EMP-20035,,Admin,Blanket,Material Procurement,2025-11-25,2025-12-27,832949.42,INR,15,Rejected,Low,2025-26,2025-11-25T17:19:00,2025-12-04T20:19:00
PO-2022-001044,VEN-100619,EMP-20021,EMP-20117,Operations,Standard,Professional Services,2022-08-20,2022-09-04,279077.64,INR,45,Closed,Medium,2022-23,2022-08-20T10:49:00,2022-08-21T15:49:00
PO-2024-001045,VEN-100471,EMP-20097,EMP-20019,Operations,Service,Construction & Contracting,2024-10-19,2024-11-12,361478.58,INR,60,Approved,Low,2024-25,2024-10-19T12:38:00,2024-10-19T14:38:00
PO-2023-001046,VEN-100311,EMP-20144,EMP-20001,Operations,Standard,IT & Software,2023-11-16,2023-12-06,332138.69,INR,30,Closed,High,2023-24,2023-11-16T08:36:00,2023-11-22T08:36:00
PO-2021-001047,VEN-100582,EMP-20071,EMP-20117,Admin,Service,Raw Materials,2021-07-08,2021-08-05,763413.73,INR,30,Closed,Medium,2021-22,2021-07-08T09:34:00,2021-07-10T17:34:00
PO-2023-001048,VEN-100290,EMP-20128,,IT,Contract,Material Procurement,2023-06-02,2023-07-21,12590598.18,INR,45,Draft,High,2023-24,2023-06-02T15:28:00,2023-06-04T20:28:00
PO-2025-001049,VEN-100279,EMP-20048,EMP-20128,Legal,Service,Professional Services,2025-12-27,2026-01-16,542724.09,INR,15,Closed,Low,2025-26,2025-12-27T14:36:00,2025-12-31T14:36:00
PO-2025-001050,VEN-100664,EMP-20081,EMP-20071,Procurement,Standard,IT & Software,2025-04-22,2025-05-12,199553.20,INR,30,Approved,High,2025-26,2025-04-22T16:29:00,2025-05-02T19:29:00
PO-2022-001051,VEN-100629,EMP-20077,EMP-20064,Procurement,Blanket,Logistics & Transportation,2022-01-07,2022-02-07,3717070.09,INR,60,Closed,High,2021-22,2022-01-07T08:34:00,2022-01-16T08:34:00
PO-2022-001052,VEN-100318,EMP-20123,,Procurement,Standard,Construction & Contracting,2022-02-18,2022-03-09,78681.83,INR,30,Pending Approval,High,2021-22,2022-02-18T10:27:00,2022-02-22T13:27:00
PO-2023-001053,VEN-100376,EMP-20077,EMP-20007,Procurement,Standard,Material Procurement,2023-06-29,2023-07-17,705169.14,INR,30,Cancelled,High,2023-24,2023-06-29T14:03:00,2023-07-06T21:03:00
PO-2024-001054,VEN-100506,EMP-20053,EMP-20007,Procurement,Standard,Raw Materials,2024-03-30,2024-04-22,319891.29,INR,45,Partially Invoiced,Urgent,2023-24,2024-03-30T09:10:00,2024-04-02T10:10:00
PO-2023-001055,VEN-100572,EMP-20134,EMP-20019,Operations,Standard,Material Procurement,2023-01-07,2023-01-29,796402.11,INR,30,Approved,Urgent,2022-23,2023-01-07T12:32:00,2023-01-08T19:32:00
PO-2025-001056,VEN-100243,EMP-20001,EMP-20007,Procurement,Standard,Material Procurement,2025-09-10,2025-09-26,350510.81,INR,60,Cancelled,Medium,2025-26,2025-09-10T14:54:00,2025-09-20T18:54:00
PO-2025-001057,VEN-100383,EMP-20019,,Procurement,Service,Material Procurement,2025-02-03,2025-03-05,1224745.66,USD,45,Pending Approval,Medium,2024-25,2025-02-03T13:02:00,2025-02-05T16:02:00
PO-2025-001058,VEN-100351,EMP-20127,EMP-20081,Procurement,Standard,Raw Materials,2025-07-02,2025-07-20,426932.07,INR,45,Approved,High,2025-26,2025-07-02T18:18:00,2025-07-08T00:18:00
PO-2023-001059,VEN-100337,EMP-20088,EMP-20128,Procurement,Standard,Professional Services,2023-01-18,2023-02-03,750625.98,INR,60,Cancelled,High,2022-23,2023-01-18T10:01:00,2023-01-25T13:01:00
PO-2021-001060,VEN-100436,EMP-20084,EMP-20072,Procurement,Service,Professional Services,2021-02-28,2021-03-27,1368022.24,INR,30,Approved,Medium,2020-21,2021-02-28T08:47:00,2021-03-02T14:47:00
PO-2022-001061,VEN-100263,EMP-20123,EMP-20010,Procurement,Standard,Material Procurement,2022-04-02,2022-04-18,488843.29,INR,60,Closed,Medium,2022-23,2022-04-02T14:04:00,2022-04-03T21:04:00
PO-2023-001062,VEN-100552,EMP-20088,EMP-20110,Procurement,Blanket,Material Procurement,2023-09-03,2023-10-10,2915272.40,INR,15,Approved,High,2023-24,2023-09-03T12:08:00,2023-09-08T20:08:00
PO-2021-001063,VEN-100474,EMP-20135,EMP-20115,Procurement,Service,Construction & Contracting,2021-09-23,2021-10-15,189777.52,INR,30,Closed,Medium,2021-22,2021-09-23T11:42:00,2021-09-24T12:42:00
PO-2022-001064,VEN-100731,EMP-20084,EMP-20055,Procurement,Standard,Material Procurement,2022-11-05,2022-11-27,501636.28,INR,30,Approved,Medium,2022-23,2022-11-05T18:37:00,2022-11-14T02:37:00
PO-2025-001065,VEN-100630,EMP-20064,EMP-20117,Legal,Service,Raw Materials,2025-10-09,2025-10-29,240975.29,INR,30,Approved,Medium,2025-26,2025-10-09T14:40:00,2025-10-09T17:40:00
PO-2023-001066,VEN-100354,EMP-20002,EMP-20035,Admin,Standard,Logistics & Transportation,2023-09-12,2023-10-04,51438.38,INR,30,Partially Invoiced,Medium,2023-24,2023-09-12T13:12:00,2023-09-22T19:12:00
PO-2026-001067,VEN-100544,EMP-20056,EMP-20128,Admin,Standard,Raw Materials,2026-03-08,2026-03-28,228673.60,INR,15,Approved,Medium,2025-26,2026-03-08T13:57:00,2026-03-10T17:57:00
PO-2021-001068,VEN-100458,EMP-20108,EMP-20146,Operations,Service,Construction & Contracting,2021-05-10,2021-06-04,711658.21,INR,60,Approved,Medium,2021-22,2021-05-10T14:41:00,2021-05-10T22:41:00
PO-2022-001069,VEN-100318,EMP-20023,EMP-20114,Admin,Standard,Construction & Contracting,2022-12-13,2023-01-01,379510.91,INR,30,Approved,Low,2022-23,2022-12-13T15:27:00,2022-12-21T16:27:00
PO-2022-001070,VEN-100582,EMP-20048,,Legal,Standard,Raw Materials,2022-03-31,2022-04-15,754468.53,INR,30,Draft,Medium,2021-22,2022-03-31T11:46:00,2022-04-05T19:46:00
PO-2026-001071,VEN-100648,EMP-20040,EMP-20114,Procurement,Service,Construction & Contracting,2026-04-24,2026-05-22,819314.23,INR,30,Approved,Medium,2026-27,2026-04-24T10:23:00,2026-04-26T11:23:00
PO-2023-001072,VEN-100706,EMP-20042,EMP-20059,Procurement,Service,Professional Services,2023-05-19,2023-06-11,1295464.18,INR,30,Approved,Low,2023-24,2023-05-19T12:03:00,2023-05-25T16:03:00
PO-2021-001073,VEN-100498,EMP-20116,EMP-20078,Procurement,Contract,IT & Software,2021-06-03,2021-07-22,17981145.40,INR,30,Closed,Low,2021-22,2021-06-03T16:42:00,2021-06-07T19:42:00
PO-2026-001074,VEN-100657,EMP-20133,EMP-20059,IT,Contract,Construction & Contracting,2026-06-14,2026-08-01,2125222.31,INR,30,Approved,Low,2026-27,2026-06-14T14:50:00,2026-06-16T20:50:00
PO-2025-001075,VEN-100500,EMP-20132,EMP-20055,Admin,Standard,Professional Services,2025-01-26,2025-02-19,671605.00,INR,30,Approved,Medium,2024-25,2025-01-26T18:09:00,2025-01-30T01:09:00
PO-2024-001076,VEN-100328,EMP-20150,EMP-20114,Legal,Standard,IT & Software,2024-07-11,2024-08-04,278788.82,INR,15,Closed,Medium,2024-25,2024-07-11T15:14:00,2024-07-21T22:14:00
PO-2022-001077,VEN-100428,EMP-20030,EMP-20133,Legal,Standard,Construction & Contracting,2022-07-12,2022-07-27,497777.67,INR,30,Approved,High,2022-23,2022-07-12T14:53:00,2022-07-16T15:53:00
PO-2023-001078,VEN-100666,EMP-20103,EMP-20150,Admin,Standard,Logistics & Transportation,2023-12-07,2023-12-23,155553.41,INR,30,Partially Invoiced,Low,2023-24,2023-12-07T09:46:00,2023-12-16T14:46:00
PO-2022-001079,VEN-100391,EMP-20148,EMP-20001,IT,Standard,Raw Materials,2022-07-28,2022-08-16,568739.26,INR,30,Approved,Low,2022-23,2022-07-28T12:40:00,2022-08-05T17:40:00
PO-2024-001080,VEN-100521,EMP-20148,EMP-20013,IT,Blanket,Material Procurement,2024-04-14,2024-05-21,4923889.75,INR,30,Approved,Low,2024-25,2024-04-14T11:37:00,2024-04-20T15:37:00
PO-2021-001081,VEN-100300,EMP-20108,EMP-20103,Operations,Service,Material Procurement,2021-03-28,2021-04-26,1264247.44,INR,30,Approved,High,2020-21,2021-03-28T09:37:00,2021-04-07T10:37:00
PO-2025-001082,VEN-100629,EMP-20023,EMP-20117,Admin,Standard,Logistics & Transportation,2025-07-28,2025-08-18,617123.77,INR,60,Approved,Low,2025-26,2025-07-28T08:22:00,2025-08-07T15:22:00
PO-2024-001083,VEN-100550,EMP-20128,EMP-20133,IT,Blanket,Material Procurement,2024-10-02,2024-11-01,667743.07,INR,45,Approved,Low,2024-25,2024-10-02T11:36:00,2024-10-04T11:36:00
PO-2023-001084,VEN-100668,EMP-20073,EMP-20128,Procurement,Standard,Professional Services,2023-01-05,2023-01-30,738519.01,INR,30,Partially Invoiced,Low,2022-23,2023-01-05T13:22:00,2023-01-08T17:22:00
PO-2025-001085,VEN-100540,EMP-20012,EMP-20133,IT,Standard,Logistics & Transportation,2025-04-28,2025-05-21,566805.93,INR,30,Closed,High,2025-26,2025-04-28T18:20:00,2025-05-04T23:20:00
PO-2026-001086,VEN-100348,EMP-20111,EMP-20064,Procurement,Blanket,Professional Services,2026-02-16,2026-03-19,2001934.70,INR,30,Closed,Medium,2025-26,2026-02-16T18:25:00,2026-02-22T01:25:00
PO-2023-001087,VEN-100674,EMP-20048,,Legal,Service,Professional Services,2023-06-16,2023-07-11,343116.22,INR,30,Pending Approval,Low,2023-24,2023-06-16T10:10:00,2023-06-21T10:10:00
PO-2021-001088,VEN-100305,EMP-20051,EMP-20103,Legal,Service,Construction & Contracting,2021-12-31,2022-01-26,1367803.97,INR,30,Partially Invoiced,Medium,2021-22,2021-12-31T17:44:00,2022-01-01T20:44:00
PO-2022-001089,VEN-100293,EMP-20021,EMP-20067,Operations,Service,Material Procurement,2022-12-26,2023-01-21,1376311.09,INR,60,Closed,Medium,2022-23,2022-12-26T10:58:00,2023-01-01T11:58:00
PO-2024-001090,VEN-100425,EMP-20135,,Procurement,Service,Material Procurement,2024-01-28,2024-02-19,169206.82,INR,60,Draft,Medium,2023-24,2024-01-28T18:17:00,2024-01-29T01:17:00
PO-2026-001091,VEN-100381,EMP-20057,EMP-20019,Legal,Standard,IT & Software,2026-05-30,2026-06-14,200020.31,INR,30,Closed,Medium,2026-27,2026-05-30T17:30:00,2026-06-06T23:30:00
PO-2025-001092,VEN-100615,EMP-20124,EMP-20103,Procurement,Contract,Material Procurement,2025-12-25,2026-02-14,4652543.07,INR,30,Approved,Low,2025-26,2025-12-25T12:45:00,2025-12-30T16:45:00
PO-2021-001093,VEN-100528,EMP-20079,EMP-20114,IT,Standard,Material Procurement,2021-10-03,2021-10-23,742267.02,INR,60,Approved,Medium,2021-22,2021-10-03T11:50:00,2021-10-11T13:50:00
PO-2025-001094,VEN-100295,EMP-20112,EMP-20146,Admin,Service,Logistics & Transportation,2025-01-09,2025-02-08,826271.88,INR,30,Approved,Low,2024-25,2025-01-09T16:52:00,2025-01-12T23:52:00
PO-2021-001095,VEN-100410,EMP-20128,EMP-20110,IT,Blanket,Logistics & Transportation,2021-12-17,2022-01-16,2571074.92,INR,30,Approved,Medium,2021-22,2021-12-17T16:28:00,2021-12-25T16:28:00
PO-2022-001096,VEN-100462,EMP-20107,EMP-20013,Admin,Blanket,IT & Software,2022-06-01,2022-07-01,1165460.55,INR,30,Closed,Urgent,2022-23,2022-06-01T17:31:00,2022-06-07T19:31:00
PO-2025-001097,VEN-100504,EMP-20056,EMP-20055,Admin,Service,Construction & Contracting,2025-11-29,2025-12-27,499246.65,INR,60,Closed,Medium,2025-26,2025-11-29T14:09:00,2025-12-07T19:09:00
PO-2023-001098,VEN-100237,EMP-20135,EMP-20133,Procurement,Standard,Material Procurement,2023-12-21,2024-01-11,609711.40,INR,30,Closed,Urgent,2023-24,2023-12-21T10:46:00,2023-12-24T13:46:00
PO-2021-001099,VEN-100650,EMP-20047,,Procurement,Blanket,Material Procurement,2021-07-12,2021-08-17,632694.00,INR,30,Pending Approval,Low,2021-22,2021-07-12T17:44:00,2021-07-22T23:44:00
PO-2023-001100,VEN-100514,EMP-20080,EMP-20007,Procurement,Service,Material Procurement,2023-06-01,2023-06-25,250838.78,INR,30,Approved,Medium,2023-24,2023-06-01T15:05:00,2023-06-03T19:05:00
PO-2022-001101,VEN-100507,EMP-20053,EMP-20058,Procurement,Standard,Professional Services,2022-06-12,2022-06-27,788867.92,INR,45,Closed,Low,2022-23,2022-06-12T17:03:00,2022-06-20T17:03:00
PO-2022-001102,VEN-100707,EMP-20079,,IT,Standard,Logistics & Transportation,2022-09-20,2022-10-05,26339.90,INR,30,Rejected,Medium,2022-23,2022-09-20T17:36:00,2022-09-25T18:36:00
PO-2021-001103,VEN-100348,EMP-20051,EMP-20058,Legal,Service,Professional Services,2021-11-13,2021-12-12,772391.97,INR,30,Closed,Medium,2021-22,2021-11-13T13:36:00,2021-11-15T20:36:00
PO-2026-001104,VEN-100723,EMP-20047,EMP-20116,Procurement,Standard,Construction & Contracting,2026-05-17,2026-06-02,656130.14,INR,30,Approved,Medium,2026-27,2026-05-17T12:59:00,2026-05-21T13:59:00
PO-2026-001105,VEN-100463,EMP-20048,EMP-20019,Legal,Service,Material Procurement,2026-02-28,2026-03-25,292708.70,EUR,60,Approved,Low,2025-26,2026-02-28T15:59:00,2026-03-10T23:59:00
PO-2025-001106,VEN-100498,EMP-20097,EMP-20078,Operations,Contract,IT & Software,2025-08-02,2025-09-23,13705396.52,INR,30,Approved,Medium,2025-26,2025-08-02T11:50:00,2025-08-08T11:50:00
PO-2021-001107,VEN-100469,EMP-20015,EMP-20127,Operations,Blanket,Construction & Contracting,2021-07-22,2021-08-29,4645060.92,INR,30,Partially Invoiced,Low,2021-22,2021-07-22T09:42:00,2021-08-01T14:42:00
PO-2021-001108,VEN-100596,EMP-20127,EMP-20114,Procurement,Service,Material Procurement,2021-10-05,2021-11-01,821292.24,INR,30,Approved,Low,2021-22,2021-10-05T11:18:00,2021-10-15T17:18:00
PO-2022-001109,VEN-100511,EMP-20092,EMP-20058,Admin,Standard,Professional Services,2022-09-19,2022-10-11,405110.64,INR,15,Closed,Low,2022-23,2022-09-19T12:49:00,2022-09-29T12:49:00
PO-2021-001110,VEN-100596,EMP-20011,,IT,Standard,Material Procurement,2021-12-22,2022-01-16,94120.31,INR,30,Pending Approval,Low,2021-22,2021-12-22T13:47:00,2021-12-22T21:47:00
PO-2025-001111,VEN-100250,EMP-20012,EMP-20111,IT,Contract,Raw Materials,2025-11-25,2026-01-15,8313126.43,INR,45,Approved,Medium,2025-26,2025-11-25T16:33:00,2025-11-28T00:33:00
PO-2022-001112,VEN-100480,EMP-20011,EMP-20019,IT,Blanket,Logistics & Transportation,2022-02-21,2022-03-30,943928.31,INR,45,Cancelled,Low,2021-22,2022-02-21T11:36:00,2022-03-03T11:36:00
PO-2025-001113,VEN-100262,EMP-20080,,Procurement,Standard,Material Procurement,2025-07-25,2025-08-14,559276.88,INR,30,Pending Approval,Medium,2025-26,2025-07-25T10:24:00,2025-07-28T15:24:00
PO-2024-001114,VEN-100507,EMP-20011,EMP-20055,IT,Standard,Professional Services,2024-03-14,2024-04-08,489032.52,INR,45,Closed,High,2023-24,2024-03-14T12:13:00,2024-03-24T16:13:00
PO-2024-001115,VEN-100515,EMP-20002,EMP-20019,Admin,Standard,Material Procurement,2024-05-14,2024-05-29,345570.89,INR,15,Approved,High,2024-25,2024-05-14T18:44:00,2024-05-20T18:44:00
PO-2023-001116,VEN-100717,EMP-20097,EMP-20007,Operations,Standard,Material Procurement,2023-09-28,2023-10-14,559362.01,INR,15,Approved,Medium,2023-24,2023-09-28T10:34:00,2023-10-03T12:34:00
PO-2023-001117,VEN-100402,EMP-20083,,IT,Standard,Material Procurement,2023-03-20,2023-04-07,246990.19,INR,15,Pending Approval,Medium,2022-23,2023-03-20T09:35:00,2023-03-27T12:35:00
PO-2021-001118,VEN-100318,EMP-20116,EMP-20078,Procurement,Contract,Construction & Contracting,2021-06-21,2021-08-06,9910182.77,INR,30,Approved,Medium,2021-22,2021-06-21T11:27:00,2021-06-30T16:27:00
PO-2022-001119,VEN-100534,EMP-20038,EMP-20114,Admin,Standard,Construction & Contracting,2022-03-07,2022-03-27,621073.09,INR,90,Closed,High,2021-22,2022-03-07T08:36:00,2022-03-07T10:36:00
PO-2022-001120,VEN-100459,EMP-20062,EMP-20004,IT,Contract,Professional Services,2022-08-21,2022-10-13,7652227.13,INR,30,Approved,Medium,2022-23,2022-08-21T09:14:00,2022-08-23T12:14:00
PO-2021-001121,VEN-100455,EMP-20147,EMP-20056,Procurement,Service,Logistics & Transportation,2021-11-26,2021-12-18,86699.03,INR,30,Approved,Low,2021-22,2021-11-26T16:20:00,2021-11-26T17:20:00
PO-2021-001122,VEN-100709,EMP-20016,EMP-20010,Operations,Standard,Construction & Contracting,2021-03-20,2021-04-06,439062.17,INR,30,Closed,Low,2020-21,2021-03-20T09:43:00,2021-03-23T09:43:00
PO-2021-001123,VEN-100491,EMP-20001,EMP-20013,Procurement,Service,Construction & Contracting,2021-03-14,2021-04-12,1229873.80,INR,45,Partially Invoiced,High,2020-21,2021-03-14T16:04:00,2021-03-14T23:04:00
PO-2022-001124,VEN-100625,EMP-20144,EMP-20128,Operations,Standard,Professional Services,2022-05-28,2022-06-17,556347.74,INR,30,Approved,Medium,2022-23,2022-05-28T18:29:00,2022-06-04T20:29:00
PO-2022-001125,VEN-100546,EMP-20121,EMP-20059,Procurement,Blanket,Material Procurement,2022-06-11,2022-07-13,1507279.26,INR,60,Approved,Urgent,2022-23,2022-06-11T13:47:00,2022-06-11T19:47:00
PO-2021-001126,VEN-100428,EMP-20038,,Admin,Standard,Construction & Contracting,2021-09-14,2021-10-09,343037.87,USD,30,Pending Approval,High,2021-22,2021-09-14T13:13:00,2021-09-20T19:13:00
PO-2021-001127,VEN-100520,EMP-20101,EMP-20058,Procurement,Service,Logistics & Transportation,2021-09-30,2021-10-28,693644.69,INR,30,Approved,Medium,2021-22,2021-09-30T11:15:00,2021-10-03T14:15:00
PO-2025-001128,VEN-100623,EMP-20051,EMP-20085,Legal,Contract,Professional Services,2025-04-14,2025-06-04,14856829.19,INR,15,Partially Invoiced,High,2025-26,2025-04-14T13:41:00,2025-04-18T16:41:00
PO-2023-001129,VEN-100501,EMP-20038,EMP-20146,Admin,Standard,IT & Software,2023-04-25,2023-05-10,445692.25,INR,45,Closed,Urgent,2023-24,2023-04-25T11:13:00,2023-04-30T19:13:00
PO-2024-001130,VEN-100336,EMP-20147,EMP-20081,Procurement,Standard,Material Procurement,2024-03-08,2024-04-02,426063.17,INR,30,Approved,Medium,2023-24,2024-03-08T10:17:00,2024-03-18T12:17:00
PO-2021-001131,VEN-100675,EMP-20084,EMP-20072,Procurement,Service,Professional Services,2021-09-25,2021-10-22,1211213.36,INR,45,Approved,Low,2021-22,2021-09-25T13:39:00,2021-10-04T21:39:00
PO-2022-001132,VEN-100667,EMP-20010,EMP-20008,Operations,Service,Material Procurement,2022-11-10,2022-12-01,1191095.27,INR,60,Approved,High,2022-23,2022-11-10T13:59:00,2022-11-15T16:59:00
PO-2023-001133,VEN-100333,EMP-20056,EMP-20083,Admin,Standard,Construction & Contracting,2023-08-31,2023-09-20,76167.89,INR,90,Closed,Low,2023-24,2023-08-31T10:18:00,2023-09-04T11:18:00
PO-2024-001134,VEN-100619,EMP-20041,EMP-20103,Procurement,Blanket,Professional Services,2024-02-25,2024-04-03,1184076.02,INR,45,Approved,High,2023-24,2024-02-25T18:30:00,2024-02-29T21:30:00
PO-2023-001135,VEN-100308,EMP-20147,EMP-20004,Procurement,Contract,Logistics & Transportation,2023-02-16,2023-04-09,18274511.66,INR,45,Approved,Medium,2022-23,2023-02-16T10:49:00,2023-02-16T15:49:00
PO-2025-001136,VEN-100535,EMP-20130,EMP-20081,IT,Service,Professional Services,2025-12-19,2026-01-13,698633.45,INR,45,Approved,High,2025-26,2025-12-19T09:56:00,2025-12-24T10:56:00
PO-2026-001137,VEN-100351,EMP-20035,,Admin,Service,Raw Materials,2026-05-21,2026-06-20,1032191.08,INR,45,Pending Approval,Medium,2026-27,2026-05-21T11:40:00,2026-05-26T15:40:00
PO-2021-001138,VEN-100728,EMP-20019,EMP-20116,Procurement,Standard,Professional Services,2021-12-13,2022-01-02,787267.46,INR,30,Closed,High,2021-22,2021-12-13T12:12:00,2021-12-21T16:12:00
PO-2023-001139,VEN-100592,EMP-20008,EMP-20019,Operations,Standard,Professional Services,2023-06-06,2023-06-26,727007.91,INR,15,Approved,Low,2023-24,2023-06-06T08:17:00,2023-06-16T15:17:00
PO-2024-001140,VEN-100690,EMP-20019,,Procurement,Standard,Professional Services,2024-03-20,2024-04-04,49314.70,INR,30,Pending Approval,High,2023-24,2024-03-20T12:24:00,2024-03-23T19:24:00
PO-2025-001141,VEN-100489,EMP-20081,EMP-20058,Procurement,Standard,Logistics & Transportation,2025-05-25,2025-06-15,545725.54,INR,30,Closed,Medium,2025-26,2025-05-25T14:45:00,2025-05-30T16:45:00
PO-2024-001142,VEN-100461,EMP-20063,EMP-20081,Procurement,Service,IT & Software,2024-09-26,2024-10-21,758804.11,INR,60,Approved,High,2024-25,2024-09-26T16:57:00,2024-09-27T16:57:00
PO-2025-001143,VEN-100319,EMP-20025,EMP-20115,IT,Standard,Logistics & Transportation,2025-11-04,2025-11-20,162258.09,INR,45,Approved,High,2025-26,2025-11-04T08:46:00,2025-11-04T13:46:00
PO-2025-001144,VEN-100661,EMP-20018,,Operations,Standard,IT & Software,2025-05-29,2025-06-23,510247.94,INR,15,Pending Approval,Low,2025-26,2025-05-29T09:39:00,2025-05-30T09:39:00
PO-2023-001145,VEN-100722,EMP-20035,EMP-20007,Admin,Standard,IT & Software,2023-06-06,2023-07-01,603199.66,INR,30,Approved,Low,2023-24,2023-06-06T11:13:00,2023-06-06T12:13:00
PO-2022-001146,VEN-100494,EMP-20071,EMP-20128,Admin,Service,Logistics & Transportation,2022-01-17,2022-02-13,329325.95,INR,30,Partially Invoiced,Urgent,2021-22,2022-01-17T12:46:00,2022-01-27T12:46:00
PO-2024-001147,VEN-100537,EMP-20048,,Legal,Standard,IT & Software,2024-03-24,2024-04-11,86657.68,INR,30,Rejected,Medium,2023-24,2024-03-24T09:44:00,2024-03-25T12:44:00
PO-2023-001148,VEN-100356,EMP-20071,EMP-20146,Admin,Service,Construction & Contracting,2023-11-04,2023-12-04,380187.54,INR,30,Approved,Low,2023-24,2023-11-04T12:13:00,2023-11-10T16:13:00
PO-2021-001149,VEN-100461,EMP-20059,EMP-20055,Operations,Standard,IT & Software,2021-05-07,2021-05-23,532502.68,INR,60,Cancelled,Medium,2021-22,2021-05-07T15:22:00,2021-05-07T21:22:00
PO-2026-001150,VEN-100283,EMP-20150,EMP-20127,Legal,Service,Professional Services,2026-02-20,2026-03-17,1088359.08,INR,30,Approved,Medium,2025-26,2026-02-20T18:38:00,2026-03-02T19:38:00
PO-2025-001151,VEN-100624,EMP-20063,EMP-20133,Procurement,Service,Material Procurement,2025-04-13,2025-05-10,512642.77,INR,30,Approved,Low,2025-26,2025-04-13T13:34:00,2025-04-16T16:34:00
PO-2026-001152,VEN-100638,EMP-20042,EMP-20081,Procurement,Standard,Material Procurement,2026-04-20,2026-05-11,298493.60,INR,15,Closed,Medium,2026-27,2026-04-20T15:55:00,2026-04-27T22:55:00
PO-2025-001153,VEN-100334,EMP-20038,EMP-20146,Admin,Service,IT & Software,2025-11-18,2025-12-18,609068.04,INR,45,Cancelled,Medium,2025-26,2025-11-18T10:25:00,2025-11-23T10:25:00
